#mip results PROTO15-TB2022-03
#layer chip channel mpv empv widthmpv chi2ndf nentries
0 9 57 32.944 -1 3.65656 0.726201 594
0 9 58 0 -10 0 0 0
0 9 59 33.4954 -1 4.50664 1.42533 1314
0 9 60 35.3931 -1 2.66534 0.739814 2845
0 9 61 35.284 -1 6.41127 0.954688 472
0 9 62 35.2206 -1 4.96329 0.862702 847
0 9 63 34.6919 -1 4.71549 0.656479 478
0 10 0 114.213 0.275959 7.26442 1.2472 5590
0 10 1 111.54 0.335953 7.28206 0.939116 3550
0 10 2 111.138 0.387248 6.67517 1.00037 2383
0 10 3 120.847 0.308583 7.15044 0.970744 5263
0 10 4 120.555 0.4638 6.82615 0.728037 2515
